EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,
1699255,30.00,No,Travel_Rarely,501.00,Cardiology,27.00,5.00,Marketing,1.00,3.00,Male,99.00,3.00,2.00,Nurse,4.00,Divorced,5304.00,25275.00,7.00,Y,No,23.00,4.00,4.00,80.00,1.00,10.00,2.00,2.00,8.00,7.00,7.00,7.00,
1670081,29.00,No,Travel_Rarely,1396.00,Cardiology,10.00,3.00,Life Sciences,1.00,3.00,Male,99.00,3.00,1.00,Other,3.00,Single,2642.00,2755.00,1.00,Y,No,11.00,3.00,3.00,80.00,0.00,1.00,6.00,3.00,1.00,0.00,0.00,0.00,
1542367,42.00,Yes,Travel_Frequently,933.00,Maternity,19.00,3.00,Medical,1.00,3.00,Male,57.00,4.00,1.00,Other,3.00,Divorced,2759.00,20366.00,6.00,Y,Yes,12.00,3.00,4.00,80.00,0.00,7.00,2.00,3.00,2.00,2.00,2.00,2.00,
1259211,43.00,No,Travel_Frequently,775.00,Cardiology,15.00,3.00,Life Sciences,1.00,4.00,Male,47.00,2.00,2.00,Nurse,4.00,Married,6804.00,23683.00,3.00,Y,No,18.00,3.00,3.00,80.00,1.00,7.00,5.00,3.00,2.00,2.00,2.00,2.00,
1758544,34.00,No,Travel_Rarely,970.00,Maternity,8.00,2.00,Medical,1.00,2.00,Female,96.00,3.00,2.00,Nurse,3.00,Single,6142.00,7360.00,3.00,Y,No,11.00,3.00,4.00,80.00,0.00,10.00,2.00,3.00,5.00,1.00,4.00,3.00,
1545288,23.00,No,Travel_Rarely,650.00,Maternity,9.00,1.00,Medical,1.00,2.00,Male,37.00,3.00,1.00,Nurse,1.00,Married,2500.00,4344.00,1.00,Y,No,14.00,3.00,4.00,80.00,1.00,5.00,2.00,4.00,4.00,3.00,0.00,2.00,
1121259,39.00,No,Travel_Rarely,141.00,Neurology,3.00,3.00,Human Resources,1.00,3.00,Female,44.00,4.00,2.00,Other,2.00,Married,6389.00,18767.00,9.00,Y,No,15.00,3.00,3.00,80.00,1.00,12.00,3.00,1.00,8.00,3.00,3.00,6.00,
1126307,56.00,No,Travel_Rarely,832.00,Maternity,9.00,3.00,Medical,1.00,3.00,Male,81.00,3.00,4.00,Nurse,4.00,Married,11103.00,20420.00,7.00,Y,No,11.00,3.00,3.00,80.00,0.00,30.00,1.00,2.00,10.00,7.00,1.00,1.00,
1400061,40.00,No,Travel_Rarely,804.00,Maternity,2.00,1.00,Medical,1.00,4.00,Female,86.00,2.00,1.00,Other,4.00,Single,2342.00,22929.00,0.00,Y,Yes,20.00,4.00,4.00,80.00,0.00,5.00,2.00,2.00,4.00,2.00,2.00,3.00,
1855799,27.00,No,Travel_Rarely,975.00,Maternity,7.00,3.00,Medical,1.00,4.00,Female,55.00,2.00,2.00,Nurse,1.00,Single,6811.00,23398.00,8.00,Y,No,19.00,3.00,1.00,80.00,0.00,9.00,2.00,1.00,7.00,6.00,0.00,7.00,
1639147,29.00,No,Travel_Rarely,1090.00,Cardiology,10.00,3.00,Marketing,1.00,4.00,Male,83.00,3.00,1.00,Other,2.00,Divorced,2297.00,17967.00,1.00,Y,No,14.00,3.00,4.00,80.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,
1446990,53.00,No,Travel_Rarely,346.00,Maternity,6.00,3.00,Life Sciences,1.00,4.00,Male,86.00,3.00,2.00,Nurse,4.00,Single,2450.00,10919.00,2.00,Y,No,17.00,3.00,4.00,80.00,0.00,19.00,4.00,3.00,2.00,2.00,2.00,2.00,
1446447,35.00,No,Non-Travel,1225.00,Maternity,2.00,4.00,Life Sciences,1.00,4.00,Female,61.00,3.00,2.00,Nurse,1.00,Divorced,5093.00,4761.00,2.00,Y,No,11.00,3.00,1.00,80.00,1.00,16.00,2.00,4.00,1.00,0.00,0.00,0.00,
1729159,32.00,No,Travel_Frequently,430.00,Maternity,24.00,4.00,Life Sciences,1.00,1.00,Male,80.00,3.00,2.00,Nurse,4.00,Married,5309.00,21146.00,1.00,Y,No,15.00,3.00,4.00,80.00,2.00,10.00,2.00,3.00,10.00,8.00,4.00,7.00,
1808474,38.00,No,Travel_Rarely,268.00,Maternity,2.00,5.00,Medical,1.00,4.00,Male,92.00,3.00,1.00,Other,3.00,Married,3057.00,20471.00,6.00,Y,Yes,13.00,3.00,2.00,80.00,1.00,6.00,0.00,1.00,1.00,0.00,0.00,1.00,
1254029,34.00,No,Travel_Rarely,167.00,Cardiology,8.00,5.00,Life Sciences,1.00,2.00,Female,32.00,3.00,2.00,Therapist,1.00,Divorced,5121.00,4187.00,3.00,Y,No,14.00,3.00,3.00,80.00,1.00,7.00,3.00,3.00,0.00,0.00,0.00,0.00,
1581250,52.00,No,Travel_Rarely,621.00,Cardiology,3.00,4.00,Marketing,1.00,3.00,Male,31.00,2.00,4.00,Administrative,1.00,Married,16856.00,10084.00,1.00,Y,No,11.00,3.00,1.00,80.00,0.00,34.00,3.00,4.00,34.00,6.00,1.00,16.00,
1269152,33.00,Yes,Travel_Rarely,527.00,Maternity,1.00,4.00,Other,1.00,4.00,Male,63.00,3.00,1.00,Other,4.00,Single,2686.00,5207.00,1.00,Y,Yes,13.00,3.00,3.00,80.00,0.00,10.00,2.00,2.00,10.00,9.00,7.00,8.00,
1615430,25.00,No,Travel_Rarely,883.00,Cardiology,26.00,1.00,Medical,1.00,3.00,Female,32.00,3.00,2.00,Nurse,4.00,Single,6180.00,22807.00,1.00,Y,No,23.00,4.00,2.00,80.00,0.00,6.00,5.00,2.00,6.00,5.00,1.00,4.00,
1186983,45.00,No,Travel_Rarely,954.00,Cardiology,2.00,2.00,Technical Degree,1.00,2.00,Male,46.00,1.00,2.00,Other,3.00,Single,6632.00,12388.00,0.00,Y,No,13.00,3.00,1.00,80.00,0.00,9.00,3.00,3.00,8.00,7.00,3.00,1.00,
1570791,23.00,No,Travel_Rarely,310.00,Maternity,10.00,1.00,Medical,1.00,1.00,Male,79.00,4.00,1.00,Other,3.00,Single,3505.00,19630.00,1.00,Y,No,18.00,3.00,4.00,80.00,0.00,2.00,3.00,3.00,2.00,2.00,0.00,2.00,
1052229,47.00,Yes,Travel_Frequently,719.00,Cardiology,27.00,2.00,Life Sciences,1.00,2.00,Female,77.00,4.00,2.00,Nurse,3.00,Single,6397.00,10339.00,4.00,Y,Yes,12.00,3.00,4.00,80.00,0.00,8.00,2.00,3.00,5.00,4.00,1.00,3.00,
1551168,34.00,No,Travel_Rarely,304.00,Cardiology,2.00,3.00,Other,1.00,4.00,Male,60.00,3.00,2.00,Nurse,4.00,Single,6274.00,18686.00,1.00,Y,No,22.00,4.00,3.00,80.00,0.00,6.00,5.00,3.00,6.00,5.00,1.00,4.00,
1699666,55.00,Yes,Travel_Rarely,725.00,Neurology,2.00,3.00,Medical,1.00,4.00,Male,78.00,3.00,5.00,Other,1.00,Married,19859.00,21199.00,5.00,Y,Yes,13.00,3.00,4.00,80.00,1.00,24.00,2.00,3.00,5.00,2.00,1.00,4.00,
1521095,36.00,No,Non-Travel,1434.00,Cardiology,8.00,4.00,Life Sciences,1.00,1.00,Male,76.00,2.00,3.00,Nurse,1.00,Single,7587.00,14229.00,1.00,Y,No,15.00,3.00,2.00,80.00,0.00,10.00,1.00,3.00,10.00,7.00,0.00,9.00,
1224712,52.00,No,Non-Travel,715.00,Maternity,19.00,4.00,Medical,1.00,4.00,Male,41.00,3.00,1.00,Other,4.00,Married,4258.00,26589.00,0.00,Y,No,18.00,3.00,1.00,80.00,1.00,5.00,3.00,3.00,4.00,3.00,1.00,2.00,
1238998,26.00,No,Travel_Frequently,575.00,Maternity,1.00,2.00,Life Sciences,1.00,1.00,Female,71.00,1.00,1.00,Nurse,4.00,Divorced,4364.00,5288.00,3.00,Y,No,14.00,3.00,1.00,80.00,1.00,5.00,2.00,3.00,2.00,2.00,2.00,0.00,
1541532,29.00,No,Travel_Rarely,657.00,Maternity,27.00,3.00,Medical,1.00,2.00,Female,66.00,3.00,2.00,Nurse,3.00,Married,4335.00,25549.00,4.00,Y,No,12.00,3.00,1.00,80.00,1.00,11.00,3.00,2.00,8.00,7.00,1.00,1.00,
1152345,26.00,Yes,Travel_Rarely,1146.00,Cardiology,8.00,3.00,Technical Degree,1.00,4.00,Male,38.00,2.00,2.00,Nurse,1.00,Single,5326.00,3064.00,6.00,Y,No,17.00,3.00,3.00,80.00,0.00,6.00,2.00,2.00,4.00,3.00,1.00,2.00,
1830116,34.00,No,Travel_Rarely,182.00,Maternity,1.00,4.00,Life Sciences,1.00,2.00,Female,72.00,4.00,1.00,Other,4.00,Single,3280.00,13551.00,2.00,Y,No,16.00,3.00,3.00,80.00,0.00,10.00,2.00,3.00,4.00,2.00,1.00,3.00,
1755563,54.00,No,Travel_Rarely,376.00,Maternity,19.00,4.00,Medical,1.00,4.00,Female,95.00,3.00,2.00,Therapist,1.00,Divorced,5485.00,22670.00,9.00,Y,Yes,11.00,3.00,2.00,80.00,2.00,9.00,4.00,3.00,5.00,3.00,1.00,4.00,
1660820,27.00,No,Travel_Frequently,829.00,Cardiology,8.00,1.00,Marketing,1.00,3.00,Male,84.00,3.00,2.00,Nurse,4.00,Married,4342.00,24008.00,0.00,Y,No,19.00,3.00,2.00,80.00,1.00,5.00,3.00,3.00,4.00,2.00,1.00,1.00,
1150067,37.00,No,Travel_Rarely,571.00,Maternity,10.00,1.00,Life Sciences,1.00,4.00,Female,82.00,3.00,1.00,Other,1.00,Divorced,2782.00,19905.00,0.00,Y,Yes,13.00,3.00,2.00,80.00,2.00,6.00,3.00,2.00,5.00,3.00,4.00,3.00,
1862559,38.00,No,Travel_Frequently,240.00,Neurology,2.00,4.00,Life Sciences,1.00,1.00,Female,75.00,4.00,2.00,Therapist,1.00,Single,5980.00,26085.00,6.00,Y,Yes,12.00,3.00,4.00,80.00,0.00,17.00,2.00,3.00,15.00,7.00,4.00,12.00,
1107380,34.00,No,Travel_Rarely,121.00,Maternity,2.00,4.00,Medical,1.00,3.00,Female,86.00,2.00,1.00,Other,1.00,Single,4381.00,7530.00,1.00,Y,No,11.00,3.00,3.00,80.00,0.00,6.00,3.00,3.00,6.00,5.00,1.00,3.00,
1734641,35.00,No,Travel_Rarely,384.00,Cardiology,8.00,4.00,Life Sciences,1.00,1.00,Female,72.00,3.00,1.00,Other,4.00,Married,2572.00,20317.00,1.00,Y,No,16.00,3.00,2.00,80.00,1.00,3.00,1.00,2.00,3.00,2.00,0.00,2.00,
1298935,30.00,No,Travel_Rarely,921.00,Maternity,1.00,3.00,Life Sciences,1.00,4.00,Male,38.00,1.00,1.00,Nurse,3.00,Married,3833.00,24375.00,3.00,Y,No,21.00,4.00,3.00,80.00,2.00,7.00,2.00,3.00,2.00,2.00,0.00,2.00,
1025177,40.00,No,Travel_Frequently,791.00,Maternity,2.00,2.00,Medical,1.00,3.00,Female,38.00,4.00,2.00,Nurse,2.00,Married,4244.00,9931.00,1.00,Y,No,24.00,4.00,4.00,80.00,1.00,8.00,2.00,3.00,8.00,7.00,3.00,7.00,
1546242,34.00,No,Travel_Rarely,1111.00,Cardiology,8.00,2.00,Life Sciences,1.00,3.00,Female,93.00,3.00,2.00,Nurse,1.00,Married,6500.00,13305.00,5.00,Y,No,17.00,3.00,2.00,80.00,1.00,6.00,1.00,3.00,3.00,2.00,1.00,2.00,
1288565,42.00,No,Travel_Frequently,570.00,Neurology,8.00,3.00,Life Sciences,1.00,2.00,Male,66.00,3.00,5.00,Other,4.00,Divorced,18430.00,16225.00,1.00,Y,No,13.00,3.00,2.00,80.00,1.00,24.00,4.00,2.00,24.00,7.00,14.00,9.00,
1572087,23.00,Yes,Travel_Rarely,1243.00,Maternity,6.00,3.00,Life Sciences,1.00,3.00,Male,63.00,4.00,1.00,Nurse,1.00,Married,1601.00,3445.00,1.00,Y,Yes,21.00,4.00,3.00,80.00,2.00,1.00,2.00,3.00,0.00,0.00,0.00,0.00,
1451315,24.00,No,Non-Travel,1092.00,Maternity,9.00,3.00,Life Sciences,1.00,3.00,Male,60.00,2.00,1.00,Nurse,2.00,Divorced,2694.00,26551.00,1.00,Y,No,11.00,3.00,3.00,80.00,3.00,1.00,4.00,3.00,1.00,0.00,0.00,0.00,
1755899,52.00,No,Travel_Rarely,1325.00,Maternity,11.00,4.00,Life Sciences,1.00,4.00,Female,82.00,3.00,2.00,Nurse,3.00,Married,3149.00,21821.00,8.00,Y,No,20.00,4.00,2.00,80.00,1.00,9.00,3.00,3.00,5.00,2.00,1.00,4.00,
1330421,50.00,No,Travel_Rarely,691.00,Maternity,2.00,3.00,Medical,1.00,3.00,Male,64.00,3.00,4.00,Administrative,3.00,Married,17639.00,6881.00,5.00,Y,No,16.00,3.00,4.00,80.00,0.00,30.00,3.00,3.00,4.00,3.00,0.00,3.00,
1187355,29.00,Yes,Travel_Rarely,805.00,Maternity,1.00,2.00,Life Sciences,1.00,2.00,Female,36.00,2.00,1.00,Nurse,1.00,Married,2319.00,6689.00,1.00,Y,Yes,11.00,3.00,4.00,80.00,1.00,1.00,1.00,3.00,1.00,0.00,0.00,0.00,
1297416,33.00,No,Travel_Rarely,213.00,Maternity,7.00,3.00,Medical,1.00,3.00,Male,49.00,3.00,3.00,Administrative,3.00,Married,11691.00,25995.00,0.00,Y,No,11.00,3.00,4.00,80.00,0.00,14.00,3.00,4.00,13.00,9.00,3.00,7.00,
1161558,33.00,Yes,Travel_Rarely,118.00,Cardiology,16.00,3.00,Marketing,1.00,1.00,Female,69.00,3.00,2.00,Nurse,1.00,Single,5324.00,26507.00,5.00,Y,No,15.00,3.00,3.00,80.00,0.00,6.00,3.00,3.00,3.00,2.00,0.00,2.00,
1069822,47.00,No,Travel_Rarely,202.00,Neurology,2.00,2.00,Other,1.00,3.00,Female,33.00,3.00,4.00,Other,4.00,Married,16752.00,12982.00,1.00,Y,Yes,11.00,3.00,3.00,80.00,1.00,26.00,3.00,2.00,26.00,14.00,3.00,0.00,
1418243,36.00,No,Travel_Rarely,676.00,Neurology,1.00,3.00,Other,1.00,3.00,Female,35.00,3.00,2.00,Therapist,2.00,Married,5228.00,23361.00,0.00,Y,No,15.00,3.00,1.00,80.00,1.00,10.00,2.00,3.00,9.00,7.00,0.00,5.00,
1312456,29.00,No,Travel_Rarely,1252.00,Maternity,23.00,2.00,Life Sciences,1.00,3.00,Male,81.00,4.00,1.00,Other,3.00,Married,2700.00,23779.00,1.00,Y,No,24.00,4.00,3.00,80.00,1.00,10.00,3.00,3.00,10.00,7.00,0.00,7.00,
1294456,58.00,Yes,Travel_Rarely,286.00,Maternity,2.00,4.00,Life Sciences,1.00,4.00,Male,31.00,3.00,5.00,Administrative,2.00,Single,19246.00,25761.00,7.00,Y,Yes,12.00,3.00,4.00,80.00,0.00,40.00,2.00,3.00,31.00,15.00,13.00,8.00,
1637745,35.00,No,Travel_Rarely,1258.00,Maternity,1.00,4.00,Life Sciences,1.00,4.00,Female,40.00,4.00,1.00,Other,3.00,Single,2506.00,13301.00,3.00,Y,No,13.00,3.00,3.00,80.00,0.00,7.00,0.00,3.00,2.00,2.00,2.00,2.00,
1307498,42.00,No,Travel_Rarely,932.00,Neurology,1.00,2.00,Life Sciences,1.00,4.00,Female,43.00,2.00,2.00,Therapist,4.00,Married,6062.00,4051.00,9.00,Y,Yes,13.00,3.00,4.00,80.00,1.00,8.00,4.00,3.00,4.00,3.00,0.00,2.00,
1759857,28.00,No,Travel_Rarely,890.00,Maternity,2.00,4.00,Medical,1.00,3.00,Male,46.00,3.00,1.00,Other,3.00,Single,4382.00,16374.00,6.00,Y,No,17.00,3.00,4.00,80.00,0.00,5.00,3.00,2.00,2.00,2.00,2.00,1.00,
1675215,36.00,No,Travel_Rarely,1041.00,Neurology,13.00,3.00,Human Resources,1.00,3.00,Male,36.00,3.00,1.00,Other,2.00,Married,2143.00,25527.00,4.00,Y,No,13.00,3.00,2.00,80.00,1.00,8.00,2.00,3.00,5.00,2.00,0.00,4.00,
1845955,32.00,No,Travel_Rarely,859.00,Neurology,4.00,3.00,Life Sciences,1.00,3.00,Female,98.00,2.00,2.00,Therapist,3.00,Married,6162.00,19124.00,1.00,Y,No,12.00,3.00,3.00,80.00,1.00,14.00,3.00,3.00,14.00,13.00,6.00,8.00,
1178013,40.00,No,Travel_Frequently,720.00,Maternity,16.00,4.00,Medical,1.00,1.00,Male,51.00,2.00,2.00,Nurse,3.00,Single,5094.00,11983.00,6.00,Y,No,14.00,3.00,4.00,80.00,0.00,10.00,6.00,3.00,1.00,0.00,0.00,0.00,
1266910,30.00,No,Travel_Rarely,946.00,Neurology,2.00,3.00,Medical,1.00,3.00,Female,52.00,2.00,2.00,Therapist,4.00,Single,6877.00,20234.00,5.00,Y,Yes,24.00,4.00,2.00,80.00,0.00,12.00,4.00,2.00,0.00,0.00,0.00,0.00,
1643001,45.00,No,Travel_Rarely,252.00,Maternity,2.00,3.00,Life Sciences,1.00,2.00,Female,95.00,2.00,1.00,Other,3.00,Single,2274.00,6153.00,1.00,Y,No,14.00,3.00,4.00,80.00,0.00,1.00,3.00,3.00,1.00,0.00,0.00,0.00,
1804767,42.00,No,Travel_Rarely,933.00,Maternity,29.00,3.00,Life Sciences,1.00,2.00,Male,98.00,3.00,2.00,Therapist,2.00,Married,4434.00,11806.00,1.00,Y,No,13.00,3.00,4.00,80.00,1.00,10.00,3.00,2.00,9.00,8.00,7.00,8.00,
1686305,38.00,No,Travel_Frequently,471.00,Maternity,12.00,3.00,Life Sciences,1.00,1.00,Male,45.00,2.00,2.00,Nurse,1.00,Divorced,6288.00,4284.00,2.00,Y,No,15.00,3.00,3.00,80.00,1.00,13.00,3.00,2.00,4.00,3.00,1.00,2.00,
1375250,34.00,No,Travel_Frequently,702.00,Maternity,16.00,4.00,Life Sciences,1.00,3.00,Female,100.00,2.00,1.00,Other,4.00,Single,2553.00,8306.00,1.00,Y,No,16.00,3.00,3.00,80.00,0.00,6.00,3.00,3.00,5.00,2.00,1.00,3.00,
1744940,49.00,No,Travel_Rarely,1184.00,Cardiology,11.00,3.00,Marketing,1.00,3.00,Female,43.00,3.00,3.00,Nurse,4.00,Married,7654.00,5860.00,1.00,Y,No,18.00,3.00,1.00,80.00,2.00,9.00,3.00,4.00,9.00,8.00,7.00,7.00,
1545377,55.00,No,Travel_Rarely,436.00,Cardiology,2.00,1.00,Medical,1.00,3.00,Male,37.00,3.00,2.00,Nurse,4.00,Single,5160.00,21519.00,4.00,Y,No,16.00,3.00,3.00,80.00,0.00,12.00,3.00,2.00,9.00,7.00,7.00,3.00,
1282527,43.00,No,Travel_Rarely,589.00,Maternity,14.00,2.00,Life Sciences,1.00,2.00,Male,94.00,3.00,4.00,Administrative,1.00,Married,17159.00,5200.00,6.00,Y,No,24.00,4.00,3.00,80.00,1.00,22.00,3.00,3.00,4.00,1.00,1.00,0.00,
1266242,27.00,No,Travel_Rarely,269.00,Maternity,5.00,1.00,Technical Degree,1.00,3.00,Male,42.00,2.00,3.00,Administrative,4.00,Divorced,12808.00,8842.00,1.00,Y,Yes,16.00,3.00,2.00,80.00,1.00,9.00,3.00,3.00,9.00,8.00,0.00,8.00,
1668361,35.00,No,Travel_Rarely,950.00,Neurology,7.00,3.00,Other,1.00,3.00,Male,59.00,3.00,3.00,Therapist,3.00,Single,10221.00,18869.00,3.00,Y,No,21.00,4.00,2.00,80.00,0.00,17.00,3.00,4.00,8.00,5.00,1.00,6.00,
1574775,28.00,No,Travel_Rarely,760.00,Cardiology,2.00,4.00,Marketing,1.00,2.00,Female,81.00,3.00,2.00,Nurse,2.00,Married,4779.00,3698.00,1.00,Y,Yes,20.00,4.00,1.00,80.00,0.00,8.00,2.00,3.00,8.00,7.00,7.00,5.00,
1822365,34.00,No,Travel_Rarely,829.00,Neurology,3.00,2.00,Human Resources,1.00,3.00,Male,88.00,3.00,1.00,Other,4.00,Married,3737.00,2243.00,0.00,Y,No,19.00,3.00,3.00,80.00,1.00,4.00,1.00,1.00,3.00,2.00,0.00,2.00,
1082176,26.00,Yes,Travel_Frequently,887.00,Maternity,5.00,2.00,Medical,1.00,3.00,Female,88.00,2.00,1.00,Other,3.00,Married,2366.00,20898.00,1.00,Y,Yes,14.00,3.00,1.00,80.00,1.00,8.00,2.00,3.00,8.00,7.00,1.00,7.00,
1415673,27.00,No,Non-Travel,443.00,Maternity,3.00,3.00,Medical,1.00,4.00,Male,50.00,3.00,1.00,Other,4.00,Married,1706.00,16571.00,1.00,Y,No,11.00,3.00,3.00,80.00,3.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,
1455518,51.00,No,Travel_Rarely,1318.00,Cardiology,26.00,4.00,Marketing,1.00,1.00,Female,66.00,3.00,4.00,Administrative,3.00,Married,16307.00,5594.00,2.00,Y,No,14.00,3.00,3.00,80.00,1.00,29.00,2.00,2.00,20.00,6.00,4.00,17.00,
1117532,44.00,No,Travel_Rarely,625.00,Maternity,4.00,3.00,Medical,1.00,4.00,Male,50.00,3.00,2.00,Nurse,2.00,Single,5933.00,5197.00,9.00,Y,No,12.00,3.00,4.00,80.00,0.00,10.00,2.00,2.00,5.00,2.00,2.00,3.00,
1450149,25.00,No,Travel_Rarely,180.00,Maternity,2.00,1.00,Medical,1.00,1.00,Male,65.00,4.00,1.00,Other,1.00,Single,3424.00,21632.00,7.00,Y,No,13.00,3.00,3.00,80.00,0.00,6.00,3.00,2.00,4.00,3.00,0.00,1.00,
1826341,33.00,No,Travel_Rarely,586.00,Cardiology,1.00,3.00,Medical,1.00,1.00,Male,48.00,4.00,2.00,Nurse,1.00,Divorced,4037.00,21816.00,1.00,Y,No,22.00,4.00,1.00,80.00,1.00,9.00,5.00,3.00,9.00,8.00,0.00,8.00,
1276016,35.00,No,Travel_Rarely,1343.00,Maternity,27.00,1.00,Medical,1.00,3.00,Female,53.00,2.00,1.00,Other,1.00,Single,2559.00,17852.00,1.00,Y,No,11.00,3.00,4.00,80.00,0.00,6.00,3.00,2.00,6.00,5.00,1.00,1.00,
1193450,36.00,No,Travel_Rarely,928.00,Cardiology,1.00,2.00,Life Sciences,1.00,2.00,Male,56.00,3.00,2.00,Nurse,4.00,Married,6201.00,2823.00,1.00,Y,Yes,14.00,3.00,4.00,80.00,1.00,18.00,1.00,2.00,18.00,14.00,4.00,11.00,
1119237,32.00,No,Travel_Rarely,117.00,Cardiology,13.00,4.00,Life Sciences,1.00,2.00,Male,73.00,3.00,2.00,Nurse,4.00,Divorced,4403.00,9250.00,2.00,Y,No,11.00,3.00,3.00,80.00,1.00,8.00,3.00,2.00,5.00,2.00,0.00,3.00,
1077496,30.00,No,Travel_Frequently,1012.00,Maternity,5.00,4.00,Life Sciences,1.00,2.00,Male,75.00,2.00,1.00,Other,4.00,Divorced,3761.00,2373.00,9.00,Y,No,12.00,3.00,2.00,80.00,1.00,10.00,3.00,2.00,5.00,4.00,0.00,3.00,
1689022,53.00,No,Travel_Rarely,661.00,Cardiology,7.00,2.00,Marketing,1.00,1.00,Female,78.00,2.00,3.00,Nurse,4.00,Married,10934.00,20715.00,7.00,Y,Yes,18.00,3.00,4.00,80.00,1.00,35.00,3.00,3.00,5.00,2.00,0.00,4.00,
1580740,45.00,No,Travel_Rarely,930.00,Cardiology,9.00,3.00,Marketing,1.00,4.00,Male,74.00,3.00,3.00,Nurse,1.00,Divorced,10761.00,19239.00,4.00,Y,Yes,12.00,3.00,3.00,80.00,1.00,18.00,2.00,3.00,5.00,4.00,0.00,2.00,
1214731,32.00,No,Travel_Rarely,638.00,Maternity,8.00,2.00,Medical,1.00,3.00,Female,91.00,4.00,2.00,Other,3.00,Married,5175.00,22162.00,5.00,Y,No,12.00,3.00,3.00,80.00,1.00,9.00,3.00,2.00,5.00,3.00,1.00,3.00,
1501967,52.00,No,Travel_Frequently,890.00,Maternity,25.00,4.00,Medical,1.00,3.00,Female,81.00,2.00,4.00,Therapist,4.00,Married,13826.00,19028.00,3.00,Y,No,22.00,4.00,3.00,80.00,0.00,31.00,3.00,3.00,9.00,8.00,0.00,0.00,
1659259,37.00,No,Travel_Rarely,342.00,Cardiology,16.00,4.00,Marketing,1.00,4.00,Male,66.00,2.00,2.00,Nurse,3.00,Divorced,6334.00,24558.00,4.00,Y,No,19.00,3.00,4.00,80.00,2.00,9.00,2.00,3.00,1.00,0.00,0.00,0.00,
1851689,28.00,No,Travel_Rarely,1169.00,Neurology,8.00,2.00,Medical,1.00,2.00,Male,63.00,2.00,1.00,Other,4.00,Divorced,4936.00,23965.00,1.00,Y,No,13.00,3.00,4.00,80.00,1.00,6.00,6.00,3.00,5.00,1.00,0.00,4.00,
1578894,22.00,No,Travel_Rarely,1230.00,Neurology,1.00,2.00,Life Sciences,1.00,4.00,Male,33.00,2.00,2.00,Therapist,4.00,Married,4775.00,19146.00,6.00,Y,No,22.00,4.00,1.00,80.00,2.00,4.00,2.00,1.00,2.00,2.00,2.00,2.00,
1147768,44.00,No,Travel_Rarely,986.00,Maternity,8.00,4.00,Life Sciences,1.00,1.00,Male,62.00,4.00,1.00,Nurse,4.00,Married,2818.00,5044.00,2.00,Y,Yes,24.00,4.00,3.00,80.00,1.00,10.00,2.00,2.00,3.00,2.00,0.00,2.00,
1341422,42.00,No,Travel_Frequently,1271.00,Maternity,2.00,1.00,Medical,1.00,2.00,Male,35.00,3.00,1.00,Other,4.00,Single,2515.00,9068.00,5.00,Y,Yes,14.00,3.00,4.00,80.00,0.00,8.00,2.00,3.00,2.00,1.00,2.00,2.00,
1524503,36.00,No,Travel_Rarely,1278.00,Neurology,8.00,3.00,Life Sciences,1.00,1.00,Male,77.00,2.00,1.00,Other,1.00,Married,2342.00,8635.00,0.00,Y,No,21.00,4.00,3.00,80.00,0.00,6.00,3.00,3.00,5.00,4.00,0.00,3.00,
1643524,25.00,No,Travel_Rarely,141.00,Cardiology,3.00,1.00,Other,1.00,3.00,Male,98.00,3.00,2.00,Nurse,1.00,Married,4194.00,14363.00,1.00,Y,Yes,18.00,3.00,4.00,80.00,0.00,5.00,3.00,3.00,5.00,3.00,0.00,3.00,
1330630,35.00,No,Travel_Rarely,607.00,Maternity,9.00,3.00,Life Sciences,1.00,4.00,Female,66.00,2.00,3.00,Therapist,3.00,Married,10685.00,23457.00,1.00,Y,Yes,20.00,4.00,2.00,80.00,1.00,17.00,2.00,3.00,17.00,14.00,5.00,15.00,
1050771,35.00,Yes,Travel_Frequently,130.00,Maternity,25.00,4.00,Life Sciences,1.00,4.00,Female,96.00,3.00,1.00,Other,2.00,Divorced,2022.00,16612.00,1.00,Y,Yes,19.00,3.00,1.00,80.00,1.00,10.00,3.00,2.00,10.00,2.00,7.00,8.00,
1864456,32.00,No,Non-Travel,300.00,Maternity,1.00,3.00,Life Sciences,1.00,4.00,Male,61.00,3.00,1.00,Nurse,4.00,Divorced,2314.00,9148.00,0.00,Y,No,12.00,3.00,2.00,80.00,1.00,4.00,2.00,3.00,3.00,0.00,0.00,2.00,
1252375,25.00,No,Travel_Rarely,583.00,Cardiology,4.00,1.00,Marketing,1.00,3.00,Male,87.00,2.00,2.00,Nurse,1.00,Married,4256.00,18154.00,1.00,Y,No,12.00,3.00,1.00,80.00,0.00,5.00,1.00,4.00,5.00,2.00,0.00,3.00,
